Step 1 | loss: 1.7420353889465332
Step 21 | grad_norm: 4.216625213623047
Step 21 | learning_rate: 9.410029498525074e-05
Step 21 | epoch: 0.18666666666666668
Step 22 | loss: 1.0358352661132812
Step 22 | grad_norm: 3.289872407913208
Step 22 | learning_rate: 9.380530973451328e-05
Step 22 | epoch: 0.19555555555555557
Step 23 | loss: 1.0822008848190308
Step 23 | grad_norm: 3.242924928665161
Step 23 | learning_rate: 9.351032448377582e-05
Step 23 | epoch: 0.20444444444444446
Step 24 | loss: 1.1972934007644653
Step 24 | grad_norm: 3.381570339202881
Step 24 | learning_rate: 9.321533923303836e-05
Step 24 | epoch: 0.21333333333333335
Step 25 | loss: 1.153757095336914
Step 25 | grad_norm: 3.9830524921417236
Step 25 | learning_rate: 9.29203539823009e-05
Step 25 | epoch: 0.2222222222222222
Step 26 | loss: 1.2084475755691528
Step 26 | grad_norm: 3.756699800491333
Step 26 | learning_rate: 9.262536873156342e-05
Step 26 | epoch: 0.2311111111111111
Step 27 | loss: 1.1431564092636108
Step 27 | grad_norm: 3.6001546382904053
Step 27 | learning_rate: 9.233038348082597e-05
Step 27 | epoch: 0.24
Step 28 | loss: 1.0241649150848389
Step 28 | grad_norm: 3.563141107559204
Step 28 | learning_rate: 9.20353982300885e-05
Step 28 | epoch: 0.24888888888888888
Step 29 | loss: 1.2388148307800293
Step 29 | grad_norm: 4.894481182098389
Step 29 | learning_rate: 9.174041297935103e-05
Step 29 | epoch: 0.2577777777777778
Step 30 | loss: 1.411401391029358
Step 30 | grad_norm: 7.092138290405273
Step 30 | learning_rate: 9.144542772861357e-05
Step 30 | epoch: 0.26666666666666666
Step 31 | loss: 1.2497366666793823
Step 31 | grad_norm: 4.214211463928223
Step 31 | learning_rate: 9.115044247787611e-05
Step 31 | epoch: 0.27555555555555555
Step 32 | loss: 1.2979227304458618
Step 32 | grad_norm: 4.018912315368652
Step 32 | learning_rate: 9.085545722713865e-05
Step 32 | epoch: 0.28444444444444444
Step 33 | loss: 1.3484013080596924
Step 33 | grad_norm: 4.211479187011719
Step 33 | learning_rate: 9.056047197640119e-05
Step 33 | epoch: 0.29333333333333333
Step 34 | loss: 1.258545994758606
Step 34 | grad_norm: 4.13679313659668
Step 34 | learning_rate: 9.026548672566371e-05
Step 34 | epoch: 0.3022222222222222
Step 35 | loss: 1.2555392980575562
Step 35 | grad_norm: 3.890781879425049
Step 35 | learning_rate: 8.997050147492626e-05
Step 35 | epoch: 0.3111111111111111
Step 36 | loss: 1.1052358150482178
Step 36 | grad_norm: 4.503800868988037
Step 36 | learning_rate: 8.96755162241888e-05
Step 36 | epoch: 0.32
Step 37 | loss: 1.3560733795166016
Step 37 | grad_norm: 4.3952317237854
Step 37 | learning_rate: 8.938053097345133e-05
Step 37 | epoch: 0.3288888888888889
Step 38 | loss: 1.3048114776611328
Step 38 | grad_norm: 4.503504753112793
Step 38 | learning_rate: 8.908554572271388e-05
Step 38 | epoch: 0.3377777777777778
Step 39 | loss: 0.9575071334838867
Step 39 | grad_norm: 3.5347354412078857
Step 39 | learning_rate: 8.87905604719764e-05
Step 39 | epoch: 0.3466666666666667
Step 40 | loss: 1.176257848739624
Step 40 | grad_norm: 4.063342571258545
Step 40 | learning_rate: 8.849557522123895e-05
Step 40 | epoch: 0.35555555555555557
Step 41 | loss: 0.9948554039001465
Step 41 | grad_norm: 4.105808734893799
Step 41 | learning_rate: 8.820058997050148e-05
Step 41 | epoch: 0.36444444444444446
Step 42 | loss: 0.945576012134552
Step 42 | grad_norm: 4.411929607391357
Step 42 | learning_rate: 8.790560471976402e-05
Step 42 | epoch: 0.37333333333333335
Step 43 | loss: 1.1920257806777954
Step 43 | grad_norm: 3.5663206577301025
Step 43 | learning_rate: 8.761061946902655e-05
Step 43 | epoch: 0.38222222222222224
Step 44 | loss: 1.0226911306381226
Step 44 | grad_norm: 3.7314977645874023
Step 44 | learning_rate: 8.731563421828909e-05
Step 44 | epoch: 0.39111111111111113
Step 45 | loss: 1.2915189266204834
Step 45 | grad_norm: 4.097662925720215
Step 45 | learning_rate: 8.702064896755162e-05
Step 45 | epoch: 0.4
Step 46 | loss: 1.352358102798462
Step 46 | grad_norm: 3.963235855102539
Step 46 | learning_rate: 8.672566371681417e-05
Step 46 | epoch: 0.4088888888888889
Step 47 | loss: 1.2254174947738647
Step 47 | grad_norm: 4.999230861663818
Step 47 | learning_rate: 8.64306784660767e-05
Step 47 | epoch: 0.4177777777777778
Step 48 | loss: 1.4119033813476562
Step 48 | grad_norm: 4.062812328338623
Step 48 | learning_rate: 8.613569321533924e-05
Step 48 | epoch: 0.4266666666666667
Step 49 | loss: 1.1291192770004272
Step 49 | grad_norm: 4.003264904022217
Step 49 | learning_rate: 8.584070796460177e-05
Step 49 | epoch: 0.43555555555555553
Step 50 | loss: 0.9308962225914001
Step 50 | grad_norm: 4.4854350090026855
Step 50 | learning_rate: 8.554572271386431e-05
Step 50 | epoch: 0.4444444444444444
Step 51 | loss: 1.0592546463012695
Step 51 | grad_norm: 4.313470363616943
Step 51 | learning_rate: 8.525073746312685e-05
Step 51 | epoch: 0.4533333333333333
Step 52 | loss: 0.9500022530555725
Step 52 | grad_norm: 3.6390841007232666
Step 52 | learning_rate: 8.495575221238938e-05
Step 52 | epoch: 0.4622222222222222
Step 53 | loss: 1.1172109842300415
Step 53 | grad_norm: 3.9551167488098145
Step 53 | learning_rate: 8.466076696165192e-05
Step 53 | epoch: 0.4711111111111111
Step 54 | loss: 0.9690203070640564
Step 54 | grad_norm: 5.120077610015869
Step 54 | learning_rate: 8.436578171091446e-05
Step 54 | epoch: 0.48
Step 55 | loss: 1.137641191482544
Step 55 | grad_norm: 4.1196184158325195
Step 55 | learning_rate: 8.4070796460177e-05
Step 55 | epoch: 0.4888888888888889
Step 56 | loss: 1.0479755401611328
Step 56 | grad_norm: 3.457765579223633
Step 56 | learning_rate: 8.377581120943954e-05
Step 56 | epoch: 0.49777777777777776
Step 57 | loss: 1.1260813474655151
Step 57 | grad_norm: 4.776216506958008
Step 57 | learning_rate: 8.348082595870208e-05
Step 57 | epoch: 0.5066666666666667
Step 58 | loss: 1.1364892721176147
Step 58 | grad_norm: 3.594287157058716
Step 58 | learning_rate: 8.31858407079646e-05
Step 58 | epoch: 0.5155555555555555
Step 59 | loss: 1.026124358177185
Step 59 | grad_norm: 3.7575902938842773
Step 59 | learning_rate: 8.289085545722715e-05
Step 59 | epoch: 0.5244444444444445
Step 60 | loss: 1.034901738166809
Step 60 | grad_norm: 3.929811954498291
Step 60 | learning_rate: 8.259587020648968e-05
Step 60 | epoch: 0.5333333333333333
Step 61 | loss: 1.1193890571594238
Step 61 | grad_norm: 3.6838390827178955
Step 61 | learning_rate: 8.230088495575221e-05
Step 61 | epoch: 0.5422222222222223
Step 62 | loss: 0.9318765997886658
Step 62 | grad_norm: 4.1795830726623535
Step 62 | learning_rate: 8.200589970501475e-05
Step 62 | epoch: 0.5511111111111111
Step 63 | loss: 1.2222411632537842
Step 63 | grad_norm: 4.147827625274658
Step 63 | learning_rate: 8.171091445427729e-05
Step 63 | epoch: 0.56
Step 64 | loss: 1.3954253196716309
Step 64 | grad_norm: 4.541697025299072
Step 64 | learning_rate: 8.141592920353983e-05
Step 64 | epoch: 0.5688888888888889
Step 65 | loss: 1.158734679222107
Step 65 | grad_norm: 4.068440914154053
Step 65 | learning_rate: 8.112094395280237e-05
Step 65 | epoch: 0.5777777777777777
Step 66 | loss: 1.1771010160446167
Step 66 | grad_norm: 4.179208755493164
Step 66 | learning_rate: 8.082595870206489e-05
Step 66 | epoch: 0.5866666666666667
Step 67 | loss: 1.2105810642242432
Step 67 | grad_norm: 4.229593753814697
Step 67 | learning_rate: 8.053097345132744e-05
Step 67 | epoch: 0.5955555555555555
Step 68 | loss: 0.8985664248466492
Step 68 | grad_norm: 3.8395562171936035
Step 68 | learning_rate: 8.023598820058997e-05
Step 68 | epoch: 0.6044444444444445
Step 69 | loss: 1.2153284549713135
Step 69 | grad_norm: 3.6123831272125244
Step 69 | learning_rate: 7.99410029498525e-05
Step 69 | epoch: 0.6133333333333333
Step 70 | loss: 1.0225391387939453
Step 70 | grad_norm: 4.186034202575684
Step 70 | learning_rate: 7.964601769911504e-05
Step 70 | epoch: 0.6222222222222222
Step 71 | loss: 1.031262993812561
Step 71 | grad_norm: 3.1706676483154297
Step 71 | learning_rate: 7.935103244837758e-05
Step 71 | epoch: 0.6311111111111111
Step 72 | loss: 1.0865459442138672
Step 72 | grad_norm: 3.5804238319396973
Step 72 | learning_rate: 7.905604719764012e-05
Step 72 | epoch: 0.64
Step 73 | loss: 0.8803452849388123
Step 73 | grad_norm: 3.51705002784729
Step 73 | learning_rate: 7.876106194690266e-05
Step 73 | epoch: 0.6488888888888888
Step 74 | loss: 0.9137510061264038
Step 74 | grad_norm: 3.4271011352539062
Step 74 | learning_rate: 7.84660766961652e-05
Step 74 | epoch: 0.6577777777777778
Step 75 | loss: 1.0847684144973755
Step 75 | grad_norm: 4.234294414520264
Step 75 | learning_rate: 7.817109144542774e-05
Step 75 | epoch: 0.6666666666666666
Step 76 | loss: 1.1234203577041626
Step 76 | grad_norm: 5.077967643737793
Step 76 | learning_rate: 7.787610619469027e-05
Step 76 | epoch: 0.6755555555555556
Step 77 | loss: 1.1219401359558105
Step 77 | grad_norm: 4.151572227478027
Step 77 | learning_rate: 7.75811209439528e-05
Step 77 | epoch: 0.6844444444444444
Step 78 | loss: 1.3931118249893188
Step 78 | grad_norm: 4.692355632781982
Step 78 | learning_rate: 7.728613569321535e-05
Step 78 | epoch: 0.6933333333333334
Step 79 | loss: 1.3520427942276
Step 79 | grad_norm: 4.097238540649414
Step 79 | learning_rate: 7.699115044247787e-05
Step 79 | epoch: 0.7022222222222222
Step 80 | loss: 1.2337536811828613
Step 80 | grad_norm: 4.516443729400635
Step 80 | learning_rate: 7.669616519174043e-05
Step 80 | epoch: 0.7111111111111111
Step 81 | loss: 0.9902271032333374
Step 81 | grad_norm: 4.05944299697876
Step 81 | learning_rate: 7.640117994100295e-05
Step 81 | epoch: 0.72
Step 82 | loss: 1.128161907196045
Step 82 | grad_norm: 4.657468318939209
Step 82 | learning_rate: 7.610619469026549e-05
Step 82 | epoch: 0.7288888888888889
Step 83 | loss: 1.1298739910125732
Step 83 | grad_norm: 4.194515228271484
Step 83 | learning_rate: 7.581120943952803e-05
Step 83 | epoch: 0.7377777777777778
Step 84 | loss: 0.9840070605278015
Step 84 | grad_norm: 3.6793782711029053
Step 84 | learning_rate: 7.551622418879057e-05
Step 84 | epoch: 0.7466666666666667
Step 85 | loss: 0.9531606435775757
Step 85 | grad_norm: 4.888102054595947
Step 85 | learning_rate: 7.522123893805309e-05
Step 85 | epoch: 0.7555555555555555
Step 86 | loss: 0.921936571598053
Step 86 | grad_norm: 3.9160592555999756
Step 86 | learning_rate: 7.492625368731564e-05
Step 86 | epoch: 0.7644444444444445
Step 87 | loss: 1.0527052879333496
Step 87 | grad_norm: 4.065443992614746
Step 87 | learning_rate: 7.463126843657817e-05
Step 87 | epoch: 0.7733333333333333
Step 88 | loss: 1.0425504446029663
Step 88 | grad_norm: 3.968543291091919
Step 88 | learning_rate: 7.433628318584072e-05
Step 88 | epoch: 0.7822222222222223
Step 89 | loss: 0.9191468954086304
Step 89 | grad_norm: 4.9171061515808105
Step 89 | learning_rate: 7.404129793510324e-05
Step 89 | epoch: 0.7911111111111111
Step 90 | loss: 1.0266735553741455
Step 90 | grad_norm: 4.996938705444336
Step 90 | learning_rate: 7.374631268436578e-05
Step 90 | epoch: 0.8
Step 91 | loss: 1.0418426990509033
Step 91 | grad_norm: 3.5637810230255127
Step 91 | learning_rate: 7.345132743362832e-05
Step 91 | epoch: 0.8088888888888889
Step 92 | loss: 1.24305260181427
Step 92 | grad_norm: 4.974267959594727
Step 92 | learning_rate: 7.315634218289086e-05
Step 92 | epoch: 0.8177777777777778
Step 93 | loss: 1.5599298477172852
Step 93 | grad_norm: 4.820266246795654
Step 93 | learning_rate: 7.28613569321534e-05
Step 93 | epoch: 0.8266666666666667
Step 94 | loss: 1.1066004037857056
Step 94 | grad_norm: 3.9769439697265625
Step 94 | learning_rate: 7.256637168141593e-05
Step 94 | epoch: 0.8355555555555556
Step 95 | loss: 1.0935511589050293
Step 95 | grad_norm: 3.8092589378356934
Step 95 | learning_rate: 7.227138643067847e-05
Step 95 | epoch: 0.8444444444444444
Step 96 | loss: 1.1558403968811035
Step 96 | grad_norm: 4.049916744232178
Step 96 | learning_rate: 7.197640117994101e-05
Step 96 | epoch: 0.8533333333333334
Step 97 | loss: 1.0977603197097778
Step 97 | grad_norm: 3.9339699745178223
Step 97 | learning_rate: 7.168141592920355e-05
Step 97 | epoch: 0.8622222222222222
Step 98 | loss: 1.0697017908096313
Step 98 | grad_norm: 4.029179096221924
Step 98 | learning_rate: 7.138643067846607e-05
Step 98 | epoch: 0.8711111111111111
Step 99 | loss: 1.1611449718475342
Step 99 | grad_norm: 4.4027628898620605
Step 99 | learning_rate: 7.109144542772862e-05
Step 99 | epoch: 0.88
Step 100 | loss: 1.1494346857070923
Step 100 | grad_norm: 4.697266578674316
Step 100 | learning_rate: 7.079646017699115e-05
Step 100 | epoch: 0.8888888888888888
Step 101 | loss: 0.9136340022087097
Step 101 | grad_norm: 3.364335060119629
Step 101 | learning_rate: 7.050147492625369e-05
Step 101 | epoch: 0.8977777777777778
Step 102 | loss: 0.9525058269500732
Step 102 | grad_norm: 3.6234347820281982
Step 102 | learning_rate: 7.020648967551623e-05
Step 102 | epoch: 0.9066666666666666
Step 103 | loss: 0.8413904905319214
Step 103 | grad_norm: 3.369638442993164
Step 103 | learning_rate: 6.991150442477876e-05
Step 103 | epoch: 0.9155555555555556
Step 104 | loss: 1.1383721828460693
Step 104 | grad_norm: 3.545168399810791
Step 104 | learning_rate: 6.96165191740413e-05
Step 104 | epoch: 0.9244444444444444
Step 105 | loss: 1.1334059238433838
Step 105 | grad_norm: 4.0735979080200195
Step 105 | learning_rate: 6.932153392330384e-05
Step 105 | epoch: 0.9333333333333333
Step 106 | loss: 1.0008082389831543
Step 106 | grad_norm: 4.177277088165283
Step 106 | learning_rate: 6.902654867256638e-05
Step 106 | epoch: 0.9422222222222222
Step 107 | loss: 0.984049916267395
Step 107 | grad_norm: 3.822232961654663
Step 107 | learning_rate: 6.873156342182892e-05
Step 107 | epoch: 0.9511111111111111
Step 108 | loss: 1.159053921699524
Step 108 | grad_norm: 4.67564058303833
Step 108 | learning_rate: 6.843657817109145e-05
Step 108 | epoch: 0.96
Step 109 | loss: 0.9474616050720215
Step 109 | grad_norm: 4.314421653747559
Step 109 | learning_rate: 6.814159292035398e-05
Step 109 | epoch: 0.9688888888888889
Step 110 | loss: 0.9186239242553711
Step 110 | grad_norm: 4.180852890014648
Step 110 | learning_rate: 6.784660766961653e-05
Step 110 | epoch: 0.9777777777777777
Step 111 | loss: 1.2185159921646118
Step 111 | grad_norm: 4.069605827331543
Step 111 | learning_rate: 6.755162241887906e-05
Step 111 | epoch: 0.9866666666666667
Step 112 | loss: 1.1154744625091553
Step 112 | grad_norm: 3.8809871673583984
Step 112 | learning_rate: 6.725663716814161e-05
Step 112 | epoch: 0.9955555555555555
Step 113 | loss: 0.6469885110855103
Step 113 | grad_norm: 4.983860492706299
Step 113 | learning_rate: 6.696165191740413e-05
Step 113 | epoch: 1.0
Step 114 | loss: 1.1077507734298706
Step 114 | grad_norm: 5.14516544342041
Step 114 | learning_rate: 6.666666666666667e-05
Step 114 | epoch: 1.008888888888889
Step 115 | loss: 0.9790040850639343
Step 115 | grad_norm: 3.9632792472839355
Step 115 | learning_rate: 6.637168141592921e-05
Step 115 | epoch: 1.0177777777777777
Step 116 | loss: 0.9112403988838196
Step 116 | grad_norm: 3.4079253673553467
Step 116 | learning_rate: 6.607669616519175e-05
Step 116 | epoch: 1.0266666666666666
Step 117 | loss: 0.8182623386383057
Step 117 | grad_norm: 3.2708168029785156
Step 117 | learning_rate: 6.578171091445427e-05
Step 117 | epoch: 1.0355555555555556
Step 118 | loss: 0.9221792817115784
Step 118 | grad_norm: 4.179415702819824
Step 118 | learning_rate: 6.548672566371682e-05
Step 118 | epoch: 1.0444444444444445
Step 119 | loss: 0.7512006759643555
Step 119 | grad_norm: 4.083488464355469
Step 119 | learning_rate: 6.519174041297935e-05
Step 119 | epoch: 1.0533333333333332
Step 120 | loss: 0.7823841571807861
Step 120 | grad_norm: 3.668118953704834
Step 120 | learning_rate: 6.48967551622419e-05
Step 120 | epoch: 1.0622222222222222
Step 121 | loss: 0.7724936604499817
Step 121 | grad_norm: 3.1872878074645996
Step 121 | learning_rate: 6.460176991150442e-05
Step 121 | epoch: 1.0711111111111111
Step 122 | loss: 0.7169017791748047
Step 122 | grad_norm: 3.7699778079986572
Step 122 | learning_rate: 6.430678466076696e-05
Step 122 | epoch: 1.08
Step 123 | loss: 0.8238706588745117
Step 123 | grad_norm: 4.229085922241211
Step 123 | learning_rate: 6.40117994100295e-05
Step 123 | epoch: 1.0888888888888888
Step 124 | loss: 0.9681369662284851
Step 124 | grad_norm: 4.344576358795166
Step 124 | learning_rate: 6.371681415929204e-05
Step 124 | epoch: 1.0977777777777777
Step 125 | loss: 0.7047964930534363
Step 125 | grad_norm: 3.428241491317749
Step 125 | learning_rate: 6.342182890855458e-05
Step 125 | epoch: 1.1066666666666667
Step 126 | loss: 0.8753160834312439
Step 126 | grad_norm: 3.694786548614502
Step 126 | learning_rate: 6.312684365781711e-05
Step 126 | epoch: 1.1155555555555556
Step 127 | loss: 0.9123793244361877
Step 127 | grad_norm: 4.090634822845459
Step 127 | learning_rate: 6.283185840707965e-05
Step 127 | epoch: 1.1244444444444444
Step 128 | loss: 0.9298102855682373
Step 128 | grad_norm: 4.002630710601807
Step 128 | learning_rate: 6.253687315634219e-05
Step 128 | epoch: 1.1333333333333333
Step 129 | loss: 0.6832253932952881
Step 129 | grad_norm: 3.5211291313171387
Step 129 | learning_rate: 6.224188790560473e-05
Step 129 | epoch: 1.1422222222222222
Step 130 | loss: 0.8625417351722717
Step 130 | grad_norm: 5.024784564971924
Step 130 | learning_rate: 6.194690265486725e-05
Step 130 | epoch: 1.1511111111111112
Step 131 | loss: 0.7559471726417542
Step 131 | grad_norm: 4.027288913726807
Step 131 | learning_rate: 6.16519174041298e-05
Step 131 | epoch: 1.16
Step 132 | loss: 0.9180426597595215
Step 132 | grad_norm: 4.558779716491699
Step 132 | learning_rate: 6.135693215339233e-05
Step 132 | epoch: 1.1688888888888889
Step 133 | loss: 0.823638916015625
Step 133 | grad_norm: 4.267069339752197
Step 133 | learning_rate: 6.106194690265487e-05
Step 133 | epoch: 1.1777777777777778
Step 134 | loss: 1.0082728862762451
Step 134 | grad_norm: 4.468804359436035
Step 134 | learning_rate: 6.0766961651917406e-05
Step 134 | epoch: 1.1866666666666668
Step 135 | loss: 0.9924509525299072
Step 135 | grad_norm: 6.089796543121338
Step 135 | learning_rate: 6.0471976401179945e-05
Step 135 | epoch: 1.1955555555555555
Step 136 | loss: 0.7729296684265137
Step 136 | grad_norm: 4.045688152313232
Step 136 | learning_rate: 6.017699115044248e-05
Step 136 | epoch: 1.2044444444444444
Step 137 | loss: 0.8677297830581665
Step 137 | grad_norm: 4.41200590133667
Step 137 | learning_rate: 5.988200589970502e-05
Step 137 | epoch: 1.2133333333333334
Step 138 | loss: 0.861175000667572
Step 138 | grad_norm: 4.7520833015441895
Step 138 | learning_rate: 5.958702064896755e-05
Step 138 | epoch: 1.2222222222222223
Step 139 | loss: 0.9364213347434998
Step 139 | grad_norm: 5.095918655395508
Step 139 | learning_rate: 5.92920353982301e-05
Step 139 | epoch: 1.231111111111111
Step 140 | loss: 0.9592275023460388
Step 140 | grad_norm: 5.184606075286865
Step 140 | learning_rate: 5.899705014749263e-05
Step 140 | epoch: 1.24
Step 141 | loss: 0.745677649974823
Step 141 | grad_norm: 4.443906784057617
Step 141 | learning_rate: 5.870206489675516e-05
Step 141 | epoch: 1.248888888888889
Step 142 | loss: 0.8877981901168823
Step 142 | grad_norm: 4.762393474578857
Step 142 | learning_rate: 5.8407079646017705e-05
Step 142 | epoch: 1.2577777777777777
Step 143 | loss: 1.0318026542663574
Step 143 | grad_norm: 5.089329242706299
Step 143 | learning_rate: 5.8112094395280236e-05
Step 143 | epoch: 1.2666666666666666
Step 144 | loss: 0.8389211297035217
Step 144 | grad_norm: 4.533627510070801
Step 144 | learning_rate: 5.781710914454278e-05
Step 144 | epoch: 1.2755555555555556
Step 145 | loss: 0.7741897702217102
Step 145 | grad_norm: 4.061990737915039
Step 145 | learning_rate: 5.752212389380531e-05
Step 145 | epoch: 1.2844444444444445
Step 146 | loss: 0.8251665830612183
Step 146 | grad_norm: 6.388865947723389
Step 146 | learning_rate: 5.7227138643067844e-05
Step 146 | epoch: 1.2933333333333334
Step 147 | loss: 0.7085758447647095
Step 147 | grad_norm: 4.97199010848999
Step 147 | learning_rate: 5.693215339233039e-05
Step 147 | epoch: 1.3022222222222222
Step 148 | loss: 0.7113863825798035
Step 148 | grad_norm: 4.355283260345459
Step 148 | learning_rate: 5.663716814159292e-05
Step 148 | epoch: 1.3111111111111111
Step 149 | loss: 0.9363450407981873
Step 149 | grad_norm: 5.149911880493164
Step 149 | learning_rate: 5.634218289085545e-05
Step 149 | epoch: 1.32
Step 150 | loss: 0.6387327313423157
Step 150 | grad_norm: 3.9889233112335205
Step 150 | learning_rate: 5.6047197640118e-05
Step 150 | epoch: 1.3288888888888888
Step 151 | loss: 0.7220273613929749
Step 151 | grad_norm: 4.025754928588867
Step 151 | learning_rate: 5.575221238938053e-05
Step 151 | epoch: 1.3377777777777777
Step 152 | loss: 0.6866630911827087
Step 152 | grad_norm: 4.551762580871582
Step 152 | learning_rate: 5.545722713864307e-05
Step 152 | epoch: 1.3466666666666667
Step 153 | loss: 0.793350875377655
Step 153 | grad_norm: 5.725704669952393
Step 153 | learning_rate: 5.5162241887905605e-05
Step 153 | epoch: 1.3555555555555556
Step 154 | loss: 0.6746803522109985
Step 154 | grad_norm: 4.995482921600342
Step 154 | learning_rate: 5.486725663716814e-05
Step 154 | epoch: 1.3644444444444446
Step 155 | loss: 0.8673689961433411
Step 155 | grad_norm: 4.352887153625488
Step 155 | learning_rate: 5.457227138643069e-05
Step 155 | epoch: 1.3733333333333333
Step 156 | loss: 0.8997471332550049
Step 156 | grad_norm: 4.99804162979126
Step 156 | learning_rate: 5.427728613569322e-05
Step 156 | epoch: 1.3822222222222222
Step 157 | loss: 0.9677724838256836
Step 157 | grad_norm: 4.14137077331543
Step 157 | learning_rate: 5.398230088495575e-05
Step 157 | epoch: 1.3911111111111112
Step 158 | loss: 0.8905572891235352
Step 158 | grad_norm: 5.436502456665039
Step 158 | learning_rate: 5.3687315634218295e-05
Step 158 | epoch: 1.4
Step 159 | loss: 0.8827969431877136
Step 159 | grad_norm: 4.876256942749023
Step 159 | learning_rate: 5.339233038348083e-05
Step 159 | epoch: 1.4088888888888889
Step 160 | loss: 0.9653514623641968
Step 160 | grad_norm: 5.61561393737793
Step 160 | learning_rate: 5.309734513274337e-05
Step 160 | epoch: 1.4177777777777778
Step 161 | loss: 0.7246577739715576
Step 161 | grad_norm: 4.948924541473389
Step 161 | learning_rate: 5.28023598820059e-05
Step 161 | epoch: 1.4266666666666667
Step 162 | loss: 0.8781888484954834
Step 162 | grad_norm: 4.30485200881958
Step 162 | learning_rate: 5.2507374631268435e-05
Step 162 | epoch: 1.4355555555555555
Step 163 | loss: 0.8061007857322693
Step 163 | grad_norm: 4.201789855957031
Step 163 | learning_rate: 5.221238938053098e-05
Step 163 | epoch: 1.4444444444444444
Step 164 | loss: 0.7446263432502747
Step 164 | grad_norm: 4.218804359436035
Step 164 | learning_rate: 5.191740412979351e-05
Step 164 | epoch: 1.4533333333333334
Step 165 | loss: 0.8227376341819763
Step 165 | grad_norm: 5.064818382263184
Step 165 | learning_rate: 5.162241887905604e-05
Step 165 | epoch: 1.462222222222222
Step 166 | loss: 0.8167884945869446
Step 166 | grad_norm: 5.373565196990967
Step 166 | learning_rate: 5.132743362831859e-05
Step 166 | epoch: 1.471111111111111
Step 167 | loss: 0.719927966594696
Step 167 | grad_norm: 4.948611736297607
Step 167 | learning_rate: 5.103244837758112e-05
Step 167 | epoch: 1.48
Step 168 | loss: 0.7565000057220459
