Step 1 | loss: 1.8663930892944336
Step 34 | epoch: 0.1310843373493976
Step 35 | loss: 1.2393537759780884
Step 35 | grad_norm: 3.9441115856170654
Step 35 | learning_rate: 9.564102564102565e-05
Step 35 | epoch: 0.13493975903614458
Step 36 | loss: 0.9776601791381836
Step 36 | grad_norm: 3.4663171768188477
Step 36 | learning_rate: 9.551282051282052e-05
Step 36 | epoch: 0.13879518072289157
Step 37 | loss: 1.3074387311935425
Step 37 | grad_norm: 3.6097869873046875
Step 37 | learning_rate: 9.53846153846154e-05
Step 37 | epoch: 0.14265060240963856
Step 38 | loss: 0.9486372470855713
Step 38 | grad_norm: 3.1264491081237793
Step 38 | learning_rate: 9.525641025641026e-05
Step 38 | epoch: 0.14650602409638555
Step 39 | loss: 1.2070379257202148
Step 39 | grad_norm: 3.5617294311523438
Step 39 | learning_rate: 9.512820512820513e-05
Step 39 | epoch: 0.15036144578313254
Step 40 | loss: 1.2051622867584229
Step 40 | grad_norm: 4.370866298675537
Step 40 | learning_rate: 9.5e-05
Step 40 | epoch: 0.15421686746987953
Step 41 | loss: 1.1029571294784546
Step 41 | grad_norm: 3.5628836154937744
Step 41 | learning_rate: 9.487179487179487e-05
Step 41 | epoch: 0.1580722891566265
Step 42 | loss: 1.0178546905517578
Step 42 | grad_norm: 6.147338390350342
Step 42 | learning_rate: 9.474358974358975e-05
Step 42 | epoch: 0.16192771084337348
Step 43 | loss: 1.1712340116500854
Step 43 | grad_norm: 3.4649429321289062
Step 43 | learning_rate: 9.461538461538461e-05
Step 43 | epoch: 0.16578313253012048
Step 44 | loss: 1.090998649597168
Step 44 | grad_norm: 3.3864407539367676
Step 44 | learning_rate: 9.448717948717949e-05
Step 44 | epoch: 0.16963855421686747
Step 45 | loss: 1.093880534172058
Step 45 | grad_norm: 3.5498898029327393
Step 45 | learning_rate: 9.435897435897436e-05
Step 45 | epoch: 0.17349397590361446
Step 46 | loss: 1.1215572357177734
Step 46 | grad_norm: 3.6423637866973877
Step 46 | learning_rate: 9.423076923076924e-05
Step 46 | epoch: 0.17734939759036145
Step 47 | loss: 1.1924254894256592
Step 47 | grad_norm: 3.887535572052002
Step 47 | learning_rate: 9.41025641025641e-05
Step 47 | epoch: 0.18120481927710844
Step 48 | loss: 0.9356170892715454
Step 48 | grad_norm: 4.463481426239014
Step 48 | learning_rate: 9.397435897435898e-05
Step 48 | epoch: 0.18506024096385543
Step 49 | loss: 0.9231821298599243
Step 49 | grad_norm: 3.5400943756103516
Step 49 | learning_rate: 9.384615384615386e-05
Step 49 | epoch: 0.18891566265060242
Step 50 | loss: 1.0433977842330933
Step 50 | grad_norm: 3.591128349304199
Step 50 | learning_rate: 9.371794871794872e-05
Step 50 | epoch: 0.1927710843373494
Step 51 | loss: 1.2411446571350098
Step 51 | grad_norm: 6.200884819030762
Step 51 | learning_rate: 9.35897435897436e-05
Step 51 | epoch: 0.1966265060240964
Step 52 | loss: 1.0894379615783691
Step 52 | grad_norm: 4.565885543823242
Step 52 | learning_rate: 9.346153846153846e-05
Step 52 | epoch: 0.20048192771084336
Step 53 | loss: 1.1623435020446777
Step 53 | grad_norm: 5.3960981369018555
Step 53 | learning_rate: 9.333333333333334e-05
Step 53 | epoch: 0.20433734939759035
Step 54 | loss: 0.9933568239212036
Step 54 | grad_norm: 3.9685492515563965
Step 54 | learning_rate: 9.320512820512821e-05
Step 54 | epoch: 0.20819277108433734
Step 55 | loss: 1.0845171213150024
Step 55 | grad_norm: 4.892269134521484
Step 55 | learning_rate: 9.307692307692309e-05
Step 55 | epoch: 0.21204819277108433
Step 56 | loss: 1.0798832178115845
Step 56 | grad_norm: 6.6584577560424805
Step 56 | learning_rate: 9.294871794871795e-05
Step 56 | epoch: 0.21590361445783132
Step 57 | loss: 1.1397440433502197
Step 57 | grad_norm: 4.750858783721924
Step 57 | learning_rate: 9.282051282051283e-05
Step 57 | epoch: 0.2197590361445783
Step 58 | loss: 0.8956308364868164
Step 58 | grad_norm: 3.9597508907318115
Step 58 | learning_rate: 9.26923076923077e-05
Step 58 | epoch: 0.2236144578313253
Step 59 | loss: 1.0145759582519531
Step 59 | grad_norm: 4.184235095977783
Step 59 | learning_rate: 9.256410256410257e-05
Step 59 | epoch: 0.2274698795180723
Step 60 | loss: 1.02077317237854
Step 60 | grad_norm: 4.065821170806885
Step 60 | learning_rate: 9.243589743589745e-05
Step 60 | epoch: 0.23132530120481928
Step 61 | loss: 0.9965379238128662
Step 61 | grad_norm: 4.133733749389648
Step 61 | learning_rate: 9.230769230769232e-05
Step 61 | epoch: 0.23518072289156627
Step 62 | loss: 1.1157838106155396
Step 62 | grad_norm: 4.2201409339904785
Step 62 | learning_rate: 9.217948717948718e-05
Step 62 | epoch: 0.23903614457831326
Step 63 | loss: 1.2197027206420898
Step 63 | grad_norm: 3.9195122718811035
Step 63 | learning_rate: 9.205128205128205e-05
Step 63 | epoch: 0.24289156626506025
Step 64 | loss: 1.013511300086975
Step 64 | grad_norm: 4.016743183135986
Step 64 | learning_rate: 9.192307692307692e-05
Step 64 | epoch: 0.24674698795180722
Step 65 | loss: 1.0622429847717285
Step 65 | grad_norm: 3.783874750137329
Step 65 | learning_rate: 9.179487179487179e-05
Step 65 | epoch: 0.25060240963855424
Step 66 | loss: 1.1502790451049805
Step 66 | grad_norm: 3.9589192867279053
Step 66 | learning_rate: 9.166666666666667e-05
Step 66 | epoch: 0.2544578313253012
Step 67 | loss: 1.1714680194854736
Step 67 | grad_norm: 4.309979438781738
Step 67 | learning_rate: 9.153846153846155e-05
Step 67 | epoch: 0.2583132530120482
Step 68 | loss: 1.0629278421401978
Step 68 | grad_norm: 4.0597944259643555
Step 68 | learning_rate: 9.141025641025641e-05
Step 68 | epoch: 0.2621686746987952
Step 69 | loss: 1.0962189435958862
Step 69 | grad_norm: 5.37184476852417
Step 69 | learning_rate: 9.128205128205129e-05
Step 69 | epoch: 0.26602409638554214
Step 70 | loss: 0.9803637266159058
Step 70 | grad_norm: 4.396790504455566
Step 70 | learning_rate: 9.115384615384615e-05
Step 70 | epoch: 0.26987951807228916
Step 71 | loss: 1.0774013996124268
Step 71 | grad_norm: 4.001187324523926
Step 71 | learning_rate: 9.102564102564103e-05
Step 71 | epoch: 0.2737349397590361
Step 72 | loss: 1.0168527364730835
Step 72 | grad_norm: 4.799330234527588
Step 72 | learning_rate: 9.08974358974359e-05
Step 72 | epoch: 0.27759036144578314
Step 73 | loss: 1.1002416610717773
Step 73 | grad_norm: 4.781501293182373
Step 73 | learning_rate: 9.076923076923078e-05
Step 73 | epoch: 0.2814457831325301
Step 74 | loss: 1.204694151878357
Step 74 | grad_norm: 5.167848587036133
Step 74 | learning_rate: 9.064102564102564e-05
Step 74 | epoch: 0.2853012048192771
Step 75 | loss: 0.9778620600700378
Step 75 | grad_norm: 3.6725215911865234
Step 75 | learning_rate: 9.051282051282052e-05
Step 75 | epoch: 0.2891566265060241
Step 76 | loss: 1.093461036682129
Step 76 | grad_norm: 4.084905624389648
Step 76 | learning_rate: 9.038461538461538e-05
Step 76 | epoch: 0.2930120481927711
Step 77 | loss: 1.041213870048523
Step 77 | grad_norm: 3.1729893684387207
Step 77 | learning_rate: 9.025641025641026e-05
Step 77 | epoch: 0.29686746987951806
Step 78 | loss: 0.9259688258171082
Step 78 | grad_norm: 3.7341272830963135
Step 78 | learning_rate: 9.012820512820514e-05
Step 78 | epoch: 0.3007228915662651
Step 79 | loss: 1.0171713829040527
Step 79 | grad_norm: 3.432300567626953
Step 79 | learning_rate: 9e-05
Step 79 | epoch: 0.30457831325301205
Step 80 | loss: 0.9975510835647583
Step 80 | grad_norm: 3.3055551052093506
Step 80 | learning_rate: 8.987179487179488e-05
Step 80 | epoch: 0.30843373493975906
Step 81 | loss: 0.9618781805038452
Step 81 | grad_norm: 3.064969778060913
Step 81 | learning_rate: 8.974358974358975e-05
Step 81 | epoch: 0.312289156626506
Step 82 | loss: 0.9300782680511475
Step 82 | grad_norm: 3.9551336765289307
Step 82 | learning_rate: 8.961538461538463e-05
Step 82 | epoch: 0.316144578313253
Step 83 | loss: 0.9113302826881409
Step 83 | grad_norm: 3.387667417526245
Step 83 | learning_rate: 8.948717948717949e-05
Step 83 | epoch: 0.32
Step 84 | loss: 0.9651016592979431
Step 84 | grad_norm: 3.490124225616455
Step 84 | learning_rate: 8.935897435897437e-05
Step 84 | epoch: 0.32385542168674697
Step 85 | loss: 1.0162771940231323
Step 85 | grad_norm: 3.705172300338745
Step 85 | learning_rate: 8.923076923076924e-05
Step 85 | epoch: 0.327710843373494
Step 86 | loss: 1.058929681777954
Step 86 | grad_norm: 3.325125217437744
Step 86 | learning_rate: 8.910256410256411e-05
Step 86 | epoch: 0.33156626506024095
Step 87 | loss: 0.9745307564735413
Step 87 | grad_norm: 3.9594409465789795
Step 87 | learning_rate: 8.897435897435898e-05
Step 87 | epoch: 0.33542168674698797
Step 88 | loss: 1.1399338245391846
Step 88 | grad_norm: 4.0742411613464355
Step 88 | learning_rate: 8.884615384615384e-05
Step 88 | epoch: 0.33927710843373493
Step 89 | loss: 1.2151620388031006
Step 89 | grad_norm: 3.4871737957000732
Step 89 | learning_rate: 8.871794871794872e-05
Step 89 | epoch: 0.34313253012048195
Step 90 | loss: 1.180767297744751
Step 90 | grad_norm: 4.04047155380249
Step 90 | learning_rate: 8.858974358974359e-05
Step 90 | epoch: 0.3469879518072289
Step 91 | loss: 0.9579772353172302
Step 91 | grad_norm: 3.8133809566497803
Step 91 | learning_rate: 8.846153846153847e-05
Step 91 | epoch: 0.35084337349397593
Step 92 | loss: 0.9644148349761963
Step 92 | grad_norm: 4.320765495300293
Step 92 | learning_rate: 8.833333333333333e-05
Step 92 | epoch: 0.3546987951807229
Step 93 | loss: 1.0298789739608765
Step 93 | grad_norm: 4.019571781158447
Step 93 | learning_rate: 8.820512820512821e-05
Step 93 | epoch: 0.35855421686746985
Step 94 | loss: 0.9802075624465942
Step 94 | grad_norm: 3.4292824268341064
Step 94 | learning_rate: 8.807692307692307e-05
Step 94 | epoch: 0.3624096385542169
Step 95 | loss: 1.0681160688400269
Step 95 | grad_norm: 4.39198637008667
Step 95 | learning_rate: 8.794871794871795e-05
Step 95 | epoch: 0.36626506024096384
Step 96 | loss: 1.1084364652633667
Step 96 | grad_norm: 4.4952216148376465
Step 96 | learning_rate: 8.782051282051283e-05
Step 96 | epoch: 0.37012048192771085
Step 97 | loss: 0.9429650902748108
Step 97 | grad_norm: 4.103448390960693
Step 97 | learning_rate: 8.76923076923077e-05
Step 97 | epoch: 0.3739759036144578
Step 98 | loss: 1.0593317747116089
Step 98 | grad_norm: 3.753305196762085
Step 98 | learning_rate: 8.756410256410257e-05
Step 98 | epoch: 0.37783132530120483
Step 99 | loss: 1.1131811141967773
Step 99 | grad_norm: 3.682764768600464
Step 99 | learning_rate: 8.743589743589744e-05
Step 99 | epoch: 0.3816867469879518
Step 100 | loss: 0.9399795532226562
Step 100 | grad_norm: 3.153672695159912
Step 100 | learning_rate: 8.730769230769232e-05
Step 100 | epoch: 0.3855421686746988
Step 101 | loss: 1.2605576515197754
Step 101 | grad_norm: 4.401956558227539
Step 101 | learning_rate: 8.717948717948718e-05
Step 101 | epoch: 0.3893975903614458
Step 102 | loss: 1.1895458698272705
Step 102 | grad_norm: 3.6283698081970215
Step 102 | learning_rate: 8.705128205128206e-05
Step 102 | epoch: 0.3932530120481928
Step 103 | loss: 1.2194252014160156
Step 103 | grad_norm: 3.90960955619812
Step 103 | learning_rate: 8.692307692307692e-05
Step 103 | epoch: 0.39710843373493976
Step 104 | loss: 1.125244140625
Step 104 | grad_norm: 3.7242283821105957
Step 104 | learning_rate: 8.67948717948718e-05
Step 104 | epoch: 0.4009638554216867
Step 105 | loss: 1.0328495502471924
Step 105 | grad_norm: 4.135798454284668
Step 105 | learning_rate: 8.666666666666667e-05
Step 105 | epoch: 0.40481927710843374
Step 106 | loss: 0.9137117266654968
Step 106 | grad_norm: 3.352548837661743
Step 106 | learning_rate: 8.653846153846155e-05
Step 106 | epoch: 0.4086746987951807
Step 107 | loss: 1.0024170875549316
Step 107 | grad_norm: 3.5979433059692383
Step 107 | learning_rate: 8.641025641025642e-05
Step 107 | epoch: 0.4125301204819277
Step 108 | loss: 1.3258146047592163
Step 108 | grad_norm: 4.9344658851623535
Step 108 | learning_rate: 8.628205128205129e-05
Step 108 | epoch: 0.4163855421686747
Step 109 | loss: 1.0981593132019043
Step 109 | grad_norm: 3.342122793197632
Step 109 | learning_rate: 8.615384615384617e-05
Step 109 | epoch: 0.4202409638554217
Step 110 | loss: 1.0215198993682861
Step 110 | grad_norm: 3.790043592453003
Step 110 | learning_rate: 8.602564102564103e-05
Step 110 | epoch: 0.42409638554216866
Step 111 | loss: 1.0416483879089355
Step 111 | grad_norm: 5.179849147796631
Step 111 | learning_rate: 8.58974358974359e-05
Step 111 | epoch: 0.4279518072289157
Step 112 | loss: 1.004530906677246
Step 112 | grad_norm: 3.743370532989502
Step 112 | learning_rate: 8.576923076923076e-05
Step 112 | epoch: 0.43180722891566264
Step 113 | loss: 1.0829145908355713
Step 113 | grad_norm: 3.6374526023864746
Step 113 | learning_rate: 8.564102564102564e-05
Step 113 | epoch: 0.43566265060240966
Step 114 | loss: 1.0001063346862793
Step 114 | grad_norm: 3.4607157707214355
Step 114 | learning_rate: 8.551282051282052e-05
Step 114 | epoch: 0.4395180722891566
Step 115 | loss: 0.9926652908325195
Step 115 | grad_norm: 3.8138926029205322
Step 115 | learning_rate: 8.538461538461538e-05
Step 115 | epoch: 0.4433734939759036
Step 116 | loss: 0.9395232200622559
Step 116 | grad_norm: 3.5571794509887695
Step 116 | learning_rate: 8.525641025641026e-05
Step 116 | epoch: 0.4472289156626506
Step 117 | loss: 1.2098917961120605
Step 117 | grad_norm: 3.6668310165405273
Step 117 | learning_rate: 8.512820512820513e-05
Step 117 | epoch: 0.45108433734939757
Step 118 | loss: 1.3102543354034424
Step 118 | grad_norm: 4.249512672424316
Step 118 | learning_rate: 8.5e-05
Step 118 | epoch: 0.4549397590361446
Step 119 | loss: 1.2377588748931885
Step 119 | grad_norm: 4.66183614730835
Step 119 | learning_rate: 8.487179487179487e-05
Step 119 | epoch: 0.45879518072289155
Step 120 | loss: 1.0198637247085571
Step 120 | grad_norm: 4.425663471221924
Step 120 | learning_rate: 8.474358974358975e-05
Step 120 | epoch: 0.46265060240963857
Step 121 | loss: 1.2009373903274536
Step 121 | grad_norm: 3.8633158206939697
Step 121 | learning_rate: 8.461538461538461e-05
Step 121 | epoch: 0.46650602409638553
Step 122 | loss: 1.0406283140182495
Step 122 | grad_norm: 4.159351348876953
Step 122 | learning_rate: 8.448717948717949e-05
Step 122 | epoch: 0.47036144578313255
Step 123 | loss: 0.9927928447723389
Step 123 | grad_norm: 4.078582286834717
Step 123 | learning_rate: 8.435897435897436e-05
Step 123 | epoch: 0.4742168674698795
Step 124 | loss: 0.8557249307632446
Step 124 | grad_norm: 3.434476137161255
Step 124 | learning_rate: 8.423076923076924e-05
Step 124 | epoch: 0.47807228915662653
Step 125 | loss: 1.1534866094589233
Step 125 | grad_norm: 3.4957306385040283
Step 125 | learning_rate: 8.410256410256411e-05
Step 125 | epoch: 0.4819277108433735
Step 126 | loss: 1.1061285734176636
Step 126 | grad_norm: 3.374955415725708
Step 126 | learning_rate: 8.397435897435898e-05
Step 126 | epoch: 0.4857831325301205
Step 127 | loss: 1.2240886688232422
Step 127 | grad_norm: 4.0196380615234375
Step 127 | learning_rate: 8.384615384615386e-05
Step 127 | epoch: 0.48963855421686747
Step 128 | loss: 1.13702392578125
Step 128 | grad_norm: 4.320640563964844
Step 128 | learning_rate: 8.371794871794872e-05
Step 128 | epoch: 0.49349397590361443
Step 129 | loss: 0.755976140499115
Step 129 | grad_norm: 3.0643789768218994
Step 129 | learning_rate: 8.35897435897436e-05
Step 129 | epoch: 0.49734939759036145
Step 130 | loss: 1.1131845712661743
Step 130 | grad_norm: 5.098968982696533
Step 130 | learning_rate: 8.346153846153847e-05
Step 130 | epoch: 0.5012048192771085
Step 131 | loss: 1.018266201019287
Step 131 | grad_norm: 3.393608570098877
Step 131 | learning_rate: 8.333333333333334e-05
Step 131 | epoch: 0.5050602409638554
Step 132 | loss: 0.9771153330802917
Step 132 | grad_norm: 4.276566028594971
Step 132 | learning_rate: 8.320512820512821e-05
Step 132 | epoch: 0.5089156626506024
Step 133 | loss: 1.0261132717132568
Step 133 | grad_norm: 4.262152671813965
Step 133 | learning_rate: 8.307692307692309e-05
Step 133 | epoch: 0.5127710843373494
Step 134 | loss: 0.9229255318641663
Step 134 | grad_norm: 4.590575695037842
Step 134 | learning_rate: 8.294871794871795e-05
Step 134 | epoch: 0.5166265060240964
Step 135 | loss: 0.921244204044342
Step 135 | grad_norm: 3.9889442920684814
Step 135 | learning_rate: 8.282051282051283e-05
Step 135 | epoch: 0.5204819277108433
Step 136 | loss: 1.1681936979293823
Step 136 | grad_norm: 4.392820835113525
Step 136 | learning_rate: 8.26923076923077e-05
Step 136 | epoch: 0.5243373493975904
Step 137 | loss: 1.127810001373291
Step 137 | grad_norm: 5.160278797149658
Step 137 | learning_rate: 8.256410256410256e-05
Step 137 | epoch: 0.5281927710843374
Step 138 | loss: 1.1385127305984497
Step 138 | grad_norm: 4.131138801574707
Step 138 | learning_rate: 8.243589743589744e-05
Step 138 | epoch: 0.5320481927710843
Step 139 | loss: 1.0217125415802002
Step 139 | grad_norm: 4.607470989227295
Step 139 | learning_rate: 8.23076923076923e-05
Step 139 | epoch: 0.5359036144578313
Step 140 | loss: 1.0951282978057861
Step 140 | grad_norm: 5.3868303298950195
Step 140 | learning_rate: 8.217948717948718e-05
Step 140 | epoch: 0.5397590361445783
Step 141 | loss: 1.147257924079895
Step 141 | grad_norm: 4.30295991897583
Step 141 | learning_rate: 8.205128205128205e-05
Step 141 | epoch: 0.5436144578313253
Step 142 | loss: 1.0111618041992188
Step 142 | grad_norm: 4.422308444976807
Step 142 | learning_rate: 8.192307692307693e-05
Step 142 | epoch: 0.5474698795180722
Step 143 | loss: 1.1129523515701294
Step 143 | grad_norm: 4.07436466217041
Step 143 | learning_rate: 8.179487179487179e-05
Step 143 | epoch: 0.5513253012048193
Step 144 | loss: 1.0102128982543945
Step 144 | grad_norm: 5.243031978607178
Step 144 | learning_rate: 8.166666666666667e-05
Step 144 | epoch: 0.5551807228915663
Step 145 | loss: 1.1148117780685425
Step 145 | grad_norm: 4.520011901855469
Step 145 | learning_rate: 8.153846153846155e-05
Step 145 | epoch: 0.5590361445783133
Step 146 | loss: 1.0639805793762207
Step 146 | grad_norm: 4.053629398345947
Step 146 | learning_rate: 8.141025641025641e-05
Step 146 | epoch: 0.5628915662650602
Step 147 | loss: 0.914924144744873
Step 147 | grad_norm: 3.6179208755493164
Step 147 | learning_rate: 8.128205128205129e-05
Step 147 | epoch: 0.5667469879518072
Step 148 | loss: 1.080682635307312
Step 148 | grad_norm: 4.836063861846924
Step 148 | learning_rate: 8.115384615384616e-05
Step 148 | epoch: 0.5706024096385542
Step 149 | loss: 0.9573656320571899
Step 149 | grad_norm: 3.598721504211426
Step 149 | learning_rate: 8.102564102564103e-05
Step 149 | epoch: 0.5744578313253013
Step 150 | loss: 1.163329839706421
Step 150 | grad_norm: 4.448854923248291
Step 150 | learning_rate: 8.08974358974359e-05
Step 150 | epoch: 0.5783132530120482
Step 151 | loss: 0.8199654817581177
Step 151 | grad_norm: 3.212054967880249
Step 151 | learning_rate: 8.076923076923078e-05
Step 151 | epoch: 0.5821686746987952
Step 152 | loss: 0.9700772762298584
Step 152 | grad_norm: 4.1635003089904785
Step 152 | learning_rate: 8.064102564102564e-05
Step 152 | epoch: 0.5860240963855422
Step 153 | loss: 1.161851406097412
Step 153 | grad_norm: 3.5990922451019287
Step 153 | learning_rate: 8.051282051282052e-05
Step 153 | epoch: 0.5898795180722891
Step 154 | loss: 1.0743227005004883
Step 154 | grad_norm: 4.667956352233887
Step 154 | learning_rate: 8.038461538461538e-05
Step 154 | epoch: 0.5937349397590361
Step 155 | loss: 0.8950209617614746
Step 155 | grad_norm: 3.7184181213378906
Step 155 | learning_rate: 8.025641025641026e-05
Step 155 | epoch: 0.5975903614457831
Step 156 | loss: 1.0421682596206665
Step 156 | grad_norm: 4.268918037414551
Step 156 | learning_rate: 8.012820512820514e-05
Step 156 | epoch: 0.6014457831325302
Step 157 | loss: 1.1905267238616943
Step 157 | grad_norm: 4.404247760772705
Step 157 | learning_rate: 8e-05
Step 157 | epoch: 0.6053012048192771
Step 158 | loss: 0.981714129447937
Step 158 | grad_norm: 3.5313289165496826
Step 158 | learning_rate: 7.987179487179488e-05
Step 158 | epoch: 0.6091566265060241
Step 159 | loss: 1.053871989250183
Step 159 | grad_norm: 4.268401145935059
Step 159 | learning_rate: 7.974358974358975e-05
Step 159 | epoch: 0.6130120481927711
Step 160 | loss: 0.8955273628234863
Step 160 | grad_norm: 3.877561569213867
Step 160 | learning_rate: 7.961538461538461e-05
Step 160 | epoch: 0.6168674698795181
Step 161 | loss: 0.9363455772399902
Step 161 | grad_norm: 3.9226953983306885
Step 161 | learning_rate: 7.948717948717948e-05
Step 161 | epoch: 0.620722891566265
Step 162 | loss: 1.141807198524475
Step 162 | grad_norm: 4.564474105834961
Step 162 | learning_rate: 7.935897435897436e-05
Step 162 | epoch: 0.624578313253012
Step 163 | loss: 1.069263219833374
Step 163 | grad_norm: 4.009348392486572
Step 163 | learning_rate: 7.923076923076924e-05
Step 163 | epoch: 0.6284337349397591
Step 164 | loss: 1.3062864542007446
Step 164 | grad_norm: 4.401000022888184
Step 164 | learning_rate: 7.91025641025641e-05
Step 164 | epoch: 0.632289156626506
Step 165 | loss: 1.0827769041061401
Step 165 | grad_norm: 4.011373519897461
Step 165 | learning_rate: 7.897435897435898e-05
Step 165 | epoch: 0.636144578313253
Step 166 | loss: 0.8529372215270996
Step 166 | grad_norm: 3.7589564323425293
Step 166 | learning_rate: 7.884615384615384e-05
Step 166 | epoch: 0.64
Step 167 | loss: 1.1163710355758667
Step 167 | grad_norm: 4.753505229949951
