Step 1 | loss: 4.088625907897949
Step 29 | grad_norm: 0.8630393147468567
Step 29 | learning_rate: 9.910083493898523e-05
Step 29 | epoch: 0.027938342967244702
Step 30 | loss: 3.9799084663391113
Step 30 | grad_norm: 0.8331925868988037
Step 30 | learning_rate: 9.906872190109184e-05
Step 30 | epoch: 0.028901734104046242
Step 31 | loss: 3.794959306716919
Step 31 | grad_norm: 1.0283387899398804
Step 31 | learning_rate: 9.903660886319847e-05
Step 31 | epoch: 0.029865125240847785
Step 32 | loss: 3.699645757675171
Step 32 | grad_norm: 0.7763090133666992
Step 32 | learning_rate: 9.900449582530508e-05
Step 32 | epoch: 0.030828516377649325
Step 33 | loss: 4.505204677581787
Step 33 | grad_norm: 0.9737361669540405
Step 33 | learning_rate: 9.89723827874117e-05
Step 33 | epoch: 0.031791907514450865
Step 34 | loss: 4.1474289894104
Step 34 | grad_norm: 0.9424571990966797
Step 34 | learning_rate: 9.894026974951831e-05
Step 34 | epoch: 0.03275529865125241
Step 35 | loss: 5.138873100280762
Step 35 | grad_norm: 1.0334709882736206
Step 35 | learning_rate: 9.890815671162493e-05
Step 35 | epoch: 0.03371868978805395
Step 36 | loss: 4.5636186599731445
Step 36 | grad_norm: 1.4239693880081177
Step 36 | learning_rate: 9.887604367373155e-05
Step 36 | epoch: 0.03468208092485549
Step 37 | loss: 3.5910420417785645
Step 37 | grad_norm: 0.8560277223587036
Step 37 | learning_rate: 9.884393063583816e-05
Step 37 | epoch: 0.03564547206165703
Step 38 | loss: 4.084400653839111
Step 38 | grad_norm: 0.9946047067642212
Step 38 | learning_rate: 9.881181759794476e-05
Step 38 | epoch: 0.036608863198458574
Step 39 | loss: 3.519956588745117
Step 39 | grad_norm: 0.9948849678039551
Step 39 | learning_rate: 9.877970456005138e-05
Step 39 | epoch: 0.03757225433526012
Step 40 | loss: 4.627908229827881
Step 40 | grad_norm: 0.9446666240692139
Step 40 | learning_rate: 9.8747591522158e-05
Step 40 | epoch: 0.038535645472061654
Step 41 | loss: 4.084989070892334
Step 41 | grad_norm: 1.0866144895553589
Step 41 | learning_rate: 9.871547848426461e-05
Step 41 | epoch: 0.0394990366088632
Step 42 | loss: 4.448331832885742
Step 42 | grad_norm: 1.1490586996078491
Step 42 | learning_rate: 9.868336544637123e-05
Step 42 | epoch: 0.04046242774566474
Step 43 | loss: 4.046576023101807
Step 43 | grad_norm: 1.408279538154602
Step 43 | learning_rate: 9.865125240847784e-05
Step 43 | epoch: 0.041425818882466284
Step 44 | loss: 3.369450569152832
Step 44 | grad_norm: 1.1015260219573975
Step 44 | learning_rate: 9.861913937058446e-05
Step 44 | epoch: 0.04238921001926782
Step 45 | loss: 2.9872586727142334
Step 45 | grad_norm: 0.8980904221534729
Step 45 | learning_rate: 9.858702633269108e-05
Step 45 | epoch: 0.04335260115606936
Step 46 | loss: 4.532236099243164
Step 46 | grad_norm: 1.3260046243667603
Step 46 | learning_rate: 9.855491329479769e-05
Step 46 | epoch: 0.04431599229287091
Step 47 | loss: 3.5859994888305664
Step 47 | grad_norm: 1.0204280614852905
Step 47 | learning_rate: 9.852280025690431e-05
Step 47 | epoch: 0.04527938342967245
Step 48 | loss: 4.937209129333496
Step 48 | grad_norm: 1.2539352178573608
Step 48 | learning_rate: 9.849068721901092e-05
Step 48 | epoch: 0.046242774566473986
Step 49 | loss: 4.170693397521973
Step 49 | grad_norm: 1.8688265085220337
Step 49 | learning_rate: 9.845857418111754e-05
Step 49 | epoch: 0.04720616570327553
Step 50 | loss: 4.6423821449279785
Step 50 | grad_norm: 1.2451937198638916
Step 50 | learning_rate: 9.842646114322416e-05
Step 50 | epoch: 0.04816955684007707
Step 51 | loss: 5.490020751953125
Step 51 | grad_norm: 1.7354766130447388
Step 51 | learning_rate: 9.839434810533077e-05
Step 51 | epoch: 0.049132947976878616
Step 52 | loss: 4.486059665679932
Step 52 | grad_norm: 1.536616325378418
Step 52 | learning_rate: 9.836223506743738e-05
Step 52 | epoch: 0.05009633911368015
Step 53 | loss: 4.4089884757995605
Step 53 | grad_norm: 2.0940682888031006
Step 53 | learning_rate: 9.8330122029544e-05
Step 53 | epoch: 0.051059730250481696
Step 54 | loss: 3.9045536518096924
Step 54 | grad_norm: 1.323662519454956
Step 54 | learning_rate: 9.829800899165062e-05
Step 54 | epoch: 0.05202312138728324
Step 55 | loss: 3.69702410697937
Step 55 | grad_norm: 1.1199284791946411
Step 55 | learning_rate: 9.826589595375723e-05
Step 55 | epoch: 0.052986512524084775
Step 56 | loss: 4.802529811859131
Step 56 | grad_norm: 1.5987639427185059
Step 56 | learning_rate: 9.823378291586385e-05
Step 56 | epoch: 0.05394990366088632
Step 57 | loss: 4.489511489868164
Step 57 | grad_norm: 1.3062255382537842
Step 57 | learning_rate: 9.820166987797045e-05
Step 57 | epoch: 0.05491329479768786
Step 58 | loss: 3.858673095703125
Step 58 | grad_norm: 1.193135380744934
Step 58 | learning_rate: 9.816955684007709e-05
Step 58 | epoch: 0.055876685934489405
Step 59 | loss: 3.870673179626465
Step 59 | grad_norm: 1.2182735204696655
Step 59 | learning_rate: 9.81374438021837e-05
Step 59 | epoch: 0.05684007707129094
Step 60 | loss: 4.463705062866211
Step 60 | grad_norm: 1.2258212566375732
Step 60 | learning_rate: 9.81053307642903e-05
Step 60 | epoch: 0.057803468208092484
Step 61 | loss: 3.6854019165039062
Step 61 | grad_norm: 1.118889331817627
Step 61 | learning_rate: 9.807321772639692e-05
Step 61 | epoch: 0.05876685934489403
Step 62 | loss: 3.6994266510009766
Step 62 | grad_norm: 1.5314290523529053
Step 62 | learning_rate: 9.804110468850353e-05
Step 62 | epoch: 0.05973025048169557
Step 63 | loss: 4.319828033447266
Step 63 | grad_norm: 2.128373384475708
Step 63 | learning_rate: 9.800899165061015e-05
Step 63 | epoch: 0.06069364161849711
Step 64 | loss: 3.619615077972412
Step 64 | grad_norm: 1.3915674686431885
Step 64 | learning_rate: 9.797687861271677e-05
Step 64 | epoch: 0.06165703275529865
Step 65 | loss: 4.182648658752441
Step 65 | grad_norm: 1.5383317470550537
Step 65 | learning_rate: 9.794476557482338e-05
Step 65 | epoch: 0.0626204238921002
Step 66 | loss: 4.21198844909668
Step 66 | grad_norm: 1.4216971397399902
Step 66 | learning_rate: 9.791265253692999e-05
Step 66 | epoch: 0.06358381502890173
Step 67 | loss: 4.1439714431762695
Step 67 | grad_norm: 1.863998293876648
Step 67 | learning_rate: 9.788053949903662e-05
Step 67 | epoch: 0.06454720616570328
Step 68 | loss: 3.945197343826294
Step 68 | grad_norm: 1.3063251972198486
Step 68 | learning_rate: 9.784842646114323e-05
Step 68 | epoch: 0.06551059730250482
Step 69 | loss: 3.619845390319824
Step 69 | grad_norm: 2.251833915710449
Step 69 | learning_rate: 9.781631342324984e-05
Step 69 | epoch: 0.06647398843930635
Step 70 | loss: 3.582871675491333
Step 70 | grad_norm: 2.0365209579467773
Step 70 | learning_rate: 9.778420038535646e-05
Step 70 | epoch: 0.0674373795761079
Step 71 | loss: 4.024065017700195
Step 71 | grad_norm: 1.3723173141479492
Step 71 | learning_rate: 9.775208734746308e-05
Step 71 | epoch: 0.06840077071290944
Step 72 | loss: 3.942469358444214
Step 72 | grad_norm: 1.0580682754516602
Step 72 | learning_rate: 9.77199743095697e-05
Step 72 | epoch: 0.06936416184971098
Step 73 | loss: 3.0439181327819824
Step 73 | grad_norm: 1.2639964818954468
Step 73 | learning_rate: 9.768786127167631e-05
Step 73 | epoch: 0.07032755298651253
Step 74 | loss: 3.479452133178711
Step 74 | grad_norm: 1.256111741065979
Step 74 | learning_rate: 9.765574823378292e-05
Step 74 | epoch: 0.07129094412331406
Step 75 | loss: 4.056365966796875
Step 75 | grad_norm: 1.3049681186676025
Step 75 | learning_rate: 9.762363519588954e-05
Step 75 | epoch: 0.07225433526011561
Step 76 | loss: 3.3312461376190186
Step 76 | grad_norm: 1.4170624017715454
Step 76 | learning_rate: 9.759152215799616e-05
Step 76 | epoch: 0.07321772639691715
Step 77 | loss: 4.915544033050537
Step 77 | grad_norm: 1.478461742401123
Step 77 | learning_rate: 9.755940912010276e-05
Step 77 | epoch: 0.07418111753371869
Step 78 | loss: 4.435762405395508
Step 78 | grad_norm: 1.9397492408752441
Step 78 | learning_rate: 9.752729608220939e-05
Step 78 | epoch: 0.07514450867052024
Step 79 | loss: 4.220626354217529
Step 79 | grad_norm: 2.1897811889648438
Step 79 | learning_rate: 9.749518304431599e-05
Step 79 | epoch: 0.07610789980732177
Step 80 | loss: 3.9159209728240967
Step 80 | grad_norm: 2.517360210418701
Step 80 | learning_rate: 9.746307000642261e-05
Step 80 | epoch: 0.07707129094412331
Step 81 | loss: 3.918314218521118
Step 81 | grad_norm: 1.552034616470337
Step 81 | learning_rate: 9.743095696852923e-05
Step 81 | epoch: 0.07803468208092486
Step 82 | loss: 3.7183268070220947
Step 82 | grad_norm: 1.8357970714569092
Step 82 | learning_rate: 9.739884393063584e-05
Step 82 | epoch: 0.0789980732177264
Step 83 | loss: 3.7397751808166504
Step 83 | grad_norm: 1.2301907539367676
Step 83 | learning_rate: 9.736673089274245e-05
Step 83 | epoch: 0.07996146435452794
Step 84 | loss: 4.626834869384766
Step 84 | grad_norm: 1.5539261102676392
Step 84 | learning_rate: 9.733461785484907e-05
Step 84 | epoch: 0.08092485549132948
Step 85 | loss: 4.471016883850098
Step 85 | grad_norm: 1.7001453638076782
Step 85 | learning_rate: 9.730250481695569e-05
Step 85 | epoch: 0.08188824662813102
Step 86 | loss: 2.8285131454467773
Step 86 | grad_norm: 1.3295305967330933
Step 86 | learning_rate: 9.727039177906231e-05
Step 86 | epoch: 0.08285163776493257
Step 87 | loss: 3.5480124950408936
Step 87 | grad_norm: 1.489764928817749
Step 87 | learning_rate: 9.723827874116892e-05
Step 87 | epoch: 0.0838150289017341
Step 88 | loss: 3.986990451812744
Step 88 | grad_norm: 1.5801944732666016
Step 88 | learning_rate: 9.720616570327553e-05
Step 88 | epoch: 0.08477842003853564
Step 89 | loss: 2.832744598388672
Step 89 | grad_norm: 1.8646453619003296
Step 89 | learning_rate: 9.717405266538215e-05
Step 89 | epoch: 0.08574181117533719
Step 90 | loss: 2.808558702468872
Step 90 | grad_norm: 1.3650542497634888
Step 90 | learning_rate: 9.714193962748877e-05
Step 90 | epoch: 0.08670520231213873
Step 91 | loss: 3.205550193786621
Step 91 | grad_norm: 1.4611966609954834
Step 91 | learning_rate: 9.710982658959538e-05
Step 91 | epoch: 0.08766859344894026
Step 92 | loss: 4.815492630004883
Step 92 | grad_norm: 1.7363351583480835
Step 92 | learning_rate: 9.7077713551702e-05
Step 92 | epoch: 0.08863198458574181
Step 93 | loss: 3.896446466445923
Step 93 | grad_norm: 1.5467294454574585
Step 93 | learning_rate: 9.70456005138086e-05
Step 93 | epoch: 0.08959537572254335
Step 94 | loss: 3.619889259338379
Step 94 | grad_norm: 1.3363840579986572
Step 94 | learning_rate: 9.701348747591523e-05
Step 94 | epoch: 0.0905587668593449
Step 95 | loss: 3.968043565750122
Step 95 | grad_norm: 2.822246789932251
Step 95 | learning_rate: 9.698137443802185e-05
Step 95 | epoch: 0.09152215799614644
Step 96 | loss: 3.9297661781311035
Step 96 | grad_norm: 3.378926992416382
Step 96 | learning_rate: 9.694926140012845e-05
Step 96 | epoch: 0.09248554913294797
Step 97 | loss: 3.458261013031006
Step 97 | grad_norm: 1.7325836420059204
Step 97 | learning_rate: 9.691714836223508e-05
Step 97 | epoch: 0.09344894026974952
Step 98 | loss: 2.96692156791687
Step 98 | grad_norm: 1.4396908283233643
Step 98 | learning_rate: 9.688503532434168e-05
Step 98 | epoch: 0.09441233140655106
Step 99 | loss: 4.078801155090332
Step 99 | grad_norm: 1.8661707639694214
Step 99 | learning_rate: 9.68529222864483e-05
Step 99 | epoch: 0.0953757225433526
Step 100 | loss: 4.223275661468506
Step 100 | grad_norm: 1.987103819847107
Step 100 | learning_rate: 9.682080924855492e-05
Step 100 | epoch: 0.09633911368015415
Step 101 | loss: 3.3148577213287354
Step 101 | grad_norm: 1.3717212677001953
Step 101 | learning_rate: 9.678869621066153e-05
Step 101 | epoch: 0.09730250481695568
Step 102 | loss: 3.9097366333007812
Step 102 | grad_norm: 1.6201084852218628
Step 102 | learning_rate: 9.675658317276814e-05
Step 102 | epoch: 0.09826589595375723
Step 103 | loss: 3.1638569831848145
Step 103 | grad_norm: 3.3732099533081055
Step 103 | learning_rate: 9.672447013487477e-05
Step 103 | epoch: 0.09922928709055877
Step 104 | loss: 4.096516132354736
Step 104 | grad_norm: 1.7508642673492432
Step 104 | learning_rate: 9.669235709698138e-05
Step 104 | epoch: 0.1001926782273603
Step 105 | loss: 4.0588274002075195
Step 105 | grad_norm: 1.7580269575119019
Step 105 | learning_rate: 9.666024405908799e-05
Step 105 | epoch: 0.10115606936416185
Step 106 | loss: 4.381237983703613
Step 106 | grad_norm: 1.650486707687378
Step 106 | learning_rate: 9.662813102119461e-05
Step 106 | epoch: 0.10211946050096339
Step 107 | loss: 3.8691422939300537
Step 107 | grad_norm: 1.7476392984390259
Step 107 | learning_rate: 9.659601798330122e-05
Step 107 | epoch: 0.10308285163776493
Step 108 | loss: 3.6807761192321777
Step 108 | grad_norm: 1.4493763446807861
Step 108 | learning_rate: 9.656390494540784e-05
Step 108 | epoch: 0.10404624277456648
Step 109 | loss: 3.579644203186035
Step 109 | grad_norm: 1.719897747039795
Step 109 | learning_rate: 9.653179190751446e-05
Step 109 | epoch: 0.10500963391136801
Step 110 | loss: 3.7094736099243164
Step 110 | grad_norm: 2.18418025970459
Step 110 | learning_rate: 9.649967886962107e-05
Step 110 | epoch: 0.10597302504816955
Step 111 | loss: 3.2704174518585205
Step 111 | grad_norm: 1.5703036785125732
Step 111 | learning_rate: 9.646756583172769e-05
Step 111 | epoch: 0.1069364161849711
Step 112 | loss: 4.011006832122803
Step 112 | grad_norm: 2.4986040592193604
Step 112 | learning_rate: 9.643545279383431e-05
Step 112 | epoch: 0.10789980732177264
Step 113 | loss: 3.6245572566986084
Step 113 | grad_norm: 1.5650094747543335
Step 113 | learning_rate: 9.640333975594092e-05
Step 113 | epoch: 0.10886319845857419
Step 114 | loss: 3.2619426250457764
Step 114 | grad_norm: 1.6650257110595703
Step 114 | learning_rate: 9.637122671804754e-05
Step 114 | epoch: 0.10982658959537572
Step 115 | loss: 3.5598576068878174
Step 115 | grad_norm: 1.6539738178253174
Step 115 | learning_rate: 9.633911368015414e-05
Step 115 | epoch: 0.11078998073217726
Step 116 | loss: 4.116985321044922
Step 116 | grad_norm: 2.714245080947876
Step 116 | learning_rate: 9.630700064226077e-05
Step 116 | epoch: 0.11175337186897881
Step 117 | loss: 3.529545307159424
Step 117 | grad_norm: 2.0161139965057373
Step 117 | learning_rate: 9.627488760436739e-05
Step 117 | epoch: 0.11271676300578035
Step 118 | loss: 3.9180660247802734
Step 118 | grad_norm: 1.7898871898651123
Step 118 | learning_rate: 9.6242774566474e-05
Step 118 | epoch: 0.11368015414258188
Step 119 | loss: 4.023714065551758
Step 119 | grad_norm: 2.0804800987243652
Step 119 | learning_rate: 9.62106615285806e-05
Step 119 | epoch: 0.11464354527938343
Step 120 | loss: 3.2334516048431396
Step 120 | grad_norm: 1.8461666107177734
Step 120 | learning_rate: 9.617854849068722e-05
Step 120 | epoch: 0.11560693641618497
Step 121 | loss: 3.495215654373169
Step 121 | grad_norm: 1.8611526489257812
Step 121 | learning_rate: 9.614643545279384e-05
Step 121 | epoch: 0.11657032755298652
Step 122 | loss: 3.2576234340667725
Step 122 | grad_norm: 1.705010175704956
Step 122 | learning_rate: 9.611432241490046e-05
Step 122 | epoch: 0.11753371868978806
Step 123 | loss: 2.8761565685272217
Step 123 | grad_norm: 1.6619247198104858
Step 123 | learning_rate: 9.608220937700707e-05
Step 123 | epoch: 0.11849710982658959
Step 124 | loss: 3.800307512283325
Step 124 | grad_norm: 3.6969950199127197
Step 124 | learning_rate: 9.605009633911368e-05
Step 124 | epoch: 0.11946050096339114
Step 125 | loss: 3.4281833171844482
Step 125 | grad_norm: 1.4154256582260132
Step 125 | learning_rate: 9.60179833012203e-05
Step 125 | epoch: 0.12042389210019268
Step 126 | loss: 3.662705659866333
Step 126 | grad_norm: 1.8240845203399658
Step 126 | learning_rate: 9.598587026332692e-05
Step 126 | epoch: 0.12138728323699421
Step 127 | loss: 2.8110103607177734
Step 127 | grad_norm: 1.9252208471298218
Step 127 | learning_rate: 9.595375722543353e-05
Step 127 | epoch: 0.12235067437379576
Step 128 | loss: 3.926215410232544
Step 128 | grad_norm: 1.7961132526397705
Step 128 | learning_rate: 9.592164418754015e-05
Step 128 | epoch: 0.1233140655105973
Step 129 | loss: 3.125446081161499
Step 129 | grad_norm: 1.2939708232879639
Step 129 | learning_rate: 9.588953114964676e-05
Step 129 | epoch: 0.12427745664739884
Step 130 | loss: 3.3993611335754395
Step 130 | grad_norm: 1.9629298448562622
Step 130 | learning_rate: 9.585741811175338e-05
Step 130 | epoch: 0.1252408477842004
Step 131 | loss: 4.407268524169922
Step 131 | grad_norm: 2.0727756023406982
Step 131 | learning_rate: 9.582530507386e-05
Step 131 | epoch: 0.12620423892100194
Step 132 | loss: 3.669767141342163
Step 132 | grad_norm: 2.2483630180358887
Step 132 | learning_rate: 9.57931920359666e-05
Step 132 | epoch: 0.12716763005780346
Step 133 | loss: 3.332069158554077
Step 133 | grad_norm: 2.067077159881592
Step 133 | learning_rate: 9.576107899807321e-05
Step 133 | epoch: 0.128131021194605
Step 134 | loss: 2.6174910068511963
Step 134 | grad_norm: 2.3247475624084473
Step 134 | learning_rate: 9.572896596017983e-05
Step 134 | epoch: 0.12909441233140656
Step 135 | loss: 3.5914881229400635
Step 135 | grad_norm: 1.495746374130249
Step 135 | learning_rate: 9.569685292228645e-05
Step 135 | epoch: 0.13005780346820808
Step 136 | loss: 3.3869571685791016
Step 136 | grad_norm: 1.770923376083374
Step 136 | learning_rate: 9.566473988439308e-05
Step 136 | epoch: 0.13102119460500963
Step 137 | loss: 2.866408109664917
Step 137 | grad_norm: 1.3984034061431885
Step 137 | learning_rate: 9.563262684649968e-05
Step 137 | epoch: 0.13198458574181118
Step 138 | loss: 3.065420627593994
Step 138 | grad_norm: 1.575279951095581
Step 138 | learning_rate: 9.560051380860629e-05
Step 138 | epoch: 0.1329479768786127
Step 139 | loss: 3.6350364685058594
Step 139 | grad_norm: 3.137094736099243
Step 139 | learning_rate: 9.556840077071291e-05
Step 139 | epoch: 0.13391136801541426
Step 140 | loss: 3.9367012977600098
Step 140 | grad_norm: 2.378523349761963
Step 140 | learning_rate: 9.553628773281953e-05
Step 140 | epoch: 0.1348747591522158
Step 141 | loss: 3.8294544219970703
Step 141 | grad_norm: 1.9095635414123535
Step 141 | learning_rate: 9.550417469492614e-05
Step 141 | epoch: 0.13583815028901733
Step 142 | loss: 3.583679676055908
Step 142 | grad_norm: 3.0036263465881348
Step 142 | learning_rate: 9.547206165703276e-05
Step 142 | epoch: 0.13680154142581888
Step 143 | loss: 3.7910773754119873
Step 143 | grad_norm: 1.7719123363494873
Step 143 | learning_rate: 9.543994861913937e-05
Step 143 | epoch: 0.13776493256262043
Step 144 | loss: 3.1722404956817627
Step 144 | grad_norm: 1.5605722665786743
Step 144 | learning_rate: 9.540783558124599e-05
Step 144 | epoch: 0.13872832369942195
Step 145 | loss: 3.2755324840545654
Step 145 | grad_norm: 1.8456908464431763
Step 145 | learning_rate: 9.537572254335261e-05
Step 145 | epoch: 0.1396917148362235
Step 146 | loss: 2.9594125747680664
Step 146 | grad_norm: 1.9629004001617432
Step 146 | learning_rate: 9.534360950545922e-05
Step 146 | epoch: 0.14065510597302505
Step 147 | loss: 3.6537935733795166
Step 147 | grad_norm: 2.9640188217163086
Step 147 | learning_rate: 9.531149646756584e-05
Step 147 | epoch: 0.1416184971098266
Step 148 | loss: 3.572220802307129
Step 148 | grad_norm: 1.508028507232666
Step 148 | learning_rate: 9.527938342967246e-05
Step 148 | epoch: 0.14258188824662812
Step 149 | loss: 3.377655029296875
Step 149 | grad_norm: 2.318812847137451
Step 149 | learning_rate: 9.524727039177907e-05
Step 149 | epoch: 0.14354527938342967
Step 150 | loss: 3.355180501937866
Step 150 | grad_norm: 1.6670769453048706
Step 150 | learning_rate: 9.521515735388569e-05
Step 150 | epoch: 0.14450867052023122
Step 151 | loss: 3.2938730716705322
Step 151 | grad_norm: 1.5727322101593018
Step 151 | learning_rate: 9.51830443159923e-05
Step 151 | epoch: 0.14547206165703275
Step 152 | loss: 3.730616569519043
Step 152 | grad_norm: 2.329498529434204
Step 152 | learning_rate: 9.51509312780989e-05
Step 152 | epoch: 0.1464354527938343
Step 153 | loss: 2.919137716293335
Step 153 | grad_norm: 2.539069652557373
Step 153 | learning_rate: 9.511881824020554e-05
Step 153 | epoch: 0.14739884393063585
Step 154 | loss: 4.248438835144043
Step 154 | grad_norm: 2.652087926864624
Step 154 | learning_rate: 9.508670520231214e-05
Step 154 | epoch: 0.14836223506743737
Step 155 | loss: 3.7153923511505127
Step 155 | grad_norm: 2.214317798614502
Step 155 | learning_rate: 9.505459216441875e-05
Step 155 | epoch: 0.14932562620423892
Step 156 | loss: 3.68418550491333
Step 156 | grad_norm: 2.0480384826660156
Step 156 | learning_rate: 9.502247912652537e-05
Step 156 | epoch: 0.15028901734104047
Step 157 | loss: 3.5568995475769043
Step 157 | grad_norm: 2.044804096221924
Step 157 | learning_rate: 9.4990366088632e-05
Step 157 | epoch: 0.151252408477842
Step 158 | loss: 4.133194446563721
Step 158 | grad_norm: 2.133549690246582
Step 158 | learning_rate: 9.49582530507386e-05
Step 158 | epoch: 0.15221579961464354
Step 159 | loss: 3.70680832862854
Step 159 | grad_norm: 2.353846788406372
Step 159 | learning_rate: 9.492614001284522e-05
Step 159 | epoch: 0.1531791907514451
Step 160 | loss: 3.384829044342041
Step 160 | grad_norm: 1.615228295326233
Step 160 | learning_rate: 9.489402697495183e-05
Step 160 | epoch: 0.15414258188824662
Step 161 | loss: 3.565896987915039
Step 161 | grad_norm: 2.358107805252075
Step 161 | learning_rate: 9.486191393705845e-05
Step 161 | epoch: 0.15510597302504817
Step 162 | loss: 3.7877371311187744
Step 162 | grad_norm: 2.5984723567962646
Step 162 | learning_rate: 9.482980089916507e-05
Step 162 | epoch: 0.15606936416184972
Step 163 | loss: 3.4997246265411377
Step 163 | grad_norm: 1.92267644405365
Step 163 | learning_rate: 9.479768786127168e-05
Step 163 | epoch: 0.15703275529865124
Step 164 | loss: 3.3526947498321533
Step 164 | grad_norm: 1.757219672203064
Step 164 | learning_rate: 9.47655748233783e-05
Step 164 | epoch: 0.1579961464354528
Step 165 | loss: 3.0049331188201904
Step 165 | grad_norm: 1.8466490507125854
Step 165 | learning_rate: 9.473346178548491e-05
Step 165 | epoch: 0.15895953757225434
Step 166 | loss: 4.122214317321777
Step 166 | grad_norm: 2.550025701522827
Step 166 | learning_rate: 9.470134874759153e-05
Step 166 | epoch: 0.1599229287090559
Step 167 | loss: 3.1155946254730225
